time,NrCellId,supi,tac
2025-02-22 02:57:40.952016624,000000060,208930000000001,000001
2025-02-22 03:04:22.064110895,000000050,208930000000003,000002
2025-02-22 04:18:22.000106076,000000030,208930000000003,000004
2025-02-22 05:50:52.675823322,000000030,208930000000001,000004
2025-02-22 06:50:18.264591686,000000040,208930000000003,000003
2025-02-22 06:51:04.060061463,000000060,208930000000001,000001
2025-02-22 08:36:28.780082440,000000030,208930000000002,000004
2025-02-22 08:58:59.432130497,000000050,208930000000001,000002
2025-02-22 10:12:19.800052647,000000060,208930000000001,000001
2025-02-22 10:14:12.160160356,000000040,208930000000001,000003
2025-02-22 11:06:17.588425843,000000060,208930000000003,000001
2025-02-22 11:22:16.296184062,000000030,208930000000001,000004
2025-02-22 12:07:27.584015094,000000040,208930000000002,000003
2025-02-22 12:12:30.003538382,000000060,208930000000002,000001
2025-02-22 12:15:39.363482933,000000040,208930000000003,000003
2025-02-22 12:25:01.899855171,000000050,208930000000003,000002
2025-02-22 12:32:45.671648327,000000060,208930000000001,000001
2025-02-22 13:16:54.731476150,000000030,208930000000004,000004
2025-02-22 13:29:02.520279671,000000060,208930000000004,000001
2025-02-22 13:33:16.911569111,000000030,208930000000001,000004
2025-02-22 13:55:19.067697433,000000060,208930000000003,000001
2025-02-22 14:15:40.284200922,000000050,208930000000003,000002
2025-02-22 14:55:39.583861601,000000040,208930000000002,000003
2025-02-22 15:00:39.490666340,000000060,208930000000002,000001
2025-02-22 15:38:02.203903062,000000060,208930000000001,000001
2025-02-22 16:49:27.331717634,000000050,208930000000004,000002
2025-02-22 17:03:05.160579705,000000040,208930000000004,000003
2025-02-22 17:06:02.499719072,000000040,208930000000002,000003
2025-02-22 17:30:52.299894740,000000040,208930000000003,000003
2025-02-22 17:44:27.623752669,000000030,208930000000003,000004
2025-02-22 18:01:47.232353458,000000030,208930000000001,000004
2025-02-22 19:25:27.324387091,000000030,208930000000002,000004
2025-02-22 19:31:34.036232855,000000060,208930000000001,000001
2025-02-22 19:37:01.455783723,000000030,208930000000001,000004
2025-02-22 19:56:24.655855609,000000040,208930000000003,000003
2025-02-22 20:07:09.687893631,000000050,208930000000003,000002
2025-02-22 21:11:48.419704761,000000040,208930000000002,000003
2025-02-22 22:00:44.372232528,000000030,208930000000002,000004
2025-02-22 22:14:32.203494856,000000060,208930000000002,000001
2025-02-22 22:16:07.251518325,000000050,208930000000001,000002
2025-02-22 22:17:32.076374707,000000030,208930000000001,000004
2025-02-22 23:01:43.760340947,000000050,208930000000004,000002
2025-02-22 23:38:14.851595772,000000060,208930000000003,000001
2025-02-22 23:40:34.399600225,000000060,208930000000001,000001
2025-02-22 23:42:51.519705745,000000040,208930000000002,000003
2025-02-23 00:26:37.587838832,000000040,208930000000003,000003
2025-02-23 02:17:07.328144852,000000030,208930000000002,000004
2025-02-23 02:32:01.308013124,000000040,208930000000004,000003
2025-02-23 02:43:14.392219960,000000050,208930000000001,000002
2025-02-23 04:52:58.308295074,000000040,208930000000002,000003
2025-02-23 04:56:15.888351261,000000060,208930000000001,000001
2025-02-23 07:22:00.087563953,000000060,208930000000003,000001
2025-02-23 07:51:17.712327140,000000050,208930000000001,000002
2025-02-23 08:24:24.959179311,000000050,208930000000002,000002
2025-02-23 08:59:09.915679445,000000050,208930000000003,000002
2025-02-23 09:17:21.228202073,000000060,208930000000002,000001
2025-02-23 09:20:05.704258812,000000060,208930000000001,000001
2025-02-23 10:11:59.188138305,000000040,208930000000003,000003
2025-02-23 10:18:12.300051664,000000040,208930000000002,000003
2025-02-23 10:25:56.815508130,000000060,208930000000003,000001
2025-02-23 10:26:24.787703508,000000050,208930000000002,000002
2025-02-23 10:29:30.264770924,000000030,208930000000004,000004
2025-02-23 12:18:42.884030619,000000060,208930000000004,000001
2025-02-23 12:30:40.287779343,000000030,208930000000001,000004
2025-02-23 12:45:51.031752464,000000050,208930000000004,000002
2025-02-23 12:59:30.295979019,000000040,208930000000003,000003
2025-02-23 13:08:24.663863291,000000040,208930000000002,000003
2025-02-23 13:11:27.872089514,000000060,208930000000003,000001
2025-02-23 14:17:08.220271382,000000060,208930000000004,000001
2025-02-23 14:21:10.819657741,000000030,208930000000004,000004
2025-02-23 14:56:46.191558631,000000040,208930000000003,000003
2025-02-23 15:08:08.759656228,000000060,208930000000003,000001
2025-02-23 15:27:03.755850135,000000060,208930000000001,000001
2025-02-23 15:29:23.607685588,000000040,208930000000001,000003
2025-02-23 15:38:03.199796823,000000060,208930000000002,000001
2025-02-23 17:07:19.835682335,000000040,208930000000003,000003
2025-02-23 17:46:01.271795865,000000040,208930000000002,000003
2025-02-23 18:02:21.980014914,000000050,208930000000003,000002
2025-02-23 18:03:31.788081046,000000040,208930000000003,000003
2025-02-23 18:08:41.279946389,000000040,208930000000004,000003
2025-02-23 18:12:42.011588252,000000030,208930000000003,000004
2025-02-23 18:48:57.995941329,000000050,208930000000002,000002
2025-02-23 18:55:15.452188550,000000060,208930000000002,000001
2025-02-23 19:12:20.815916176,000000030,208930000000001,000004
2025-02-23 19:13:55.663909090,000000060,208930000000001,000001
2025-02-23 19:44:55.360295448,000000040,208930000000003,000003
2025-02-23 19:54:57.921567930,000000030,208930000000003,000004
2025-02-23 20:11:35.664306376,000000040,208930000000002,000003
2025-02-23 20:38:29.871758390,000000060,208930000000004,000001
2025-02-23 22:21:42.987851508,000000050,208930000000002,000002
2025-02-23 22:50:05.419900061,000000030,208930000000001,000004
2025-02-23 22:51:12.803884857,000000040,208930000000003,000003
2025-02-23 22:59:27.799584503,000000050,208930000000003,000002
2025-02-24 00:07:55.383625382,000000060,208930000000001,000001
2025-02-24 01:08:21.347499705,000000030,208930000000004,000004
2025-02-24 01:17:31.567555883,000000040,208930000000004,000003
2025-02-24 01:37:16.779784743,000000040,208930000000002,000003
2025-02-24 01:58:41.995694002,000000040,208930000000003,000003
2025-02-24 04:47:27.364156042,000000050,208930000000002,000002
2025-02-24 06:49:59.783695727,000000040,208930000000002,000003
2025-02-24 07:39:00.568314171,000000030,208930000000003,000004
2025-02-24 09:36:13.096613914,000000030,208930000000001,000004
2025-02-24 09:36:20.600600347,000000050,208930000000004,000002
2025-02-24 10:23:24.587515891,000000040,208930000000004,000003
2025-02-24 10:23:34.586379527,000000060,208930000000001,000001
2025-02-24 10:26:37.123206182,000000040,208930000000003,000003
2025-02-24 10:57:35.115754338,000000050,208930000000004,000002
2025-02-24 10:59:09.876536655,000000050,208930000000002,000002
2025-02-24 11:26:58.372658109,000000050,208930000000003,000002
2025-02-24 11:27:48.624569179,000000040,208930000000004,000003
2025-02-24 12:03:34.112430199,000000040,208930000000002,000003
2025-02-24 12:08:59.029079336,000000050,208930000000002,000002
2025-02-24 12:27:00.028964750,000000060,208930000000003,000001
2025-02-24 12:37:39.712614641,000000040,208930000000003,000003
2025-02-24 14:03:34.156501091,000000030,208930000000003,000004
2025-02-24 14:05:47.572395489,000000040,208930000000002,000003
2025-02-24 14:13:17.536362860,000000060,208930000000002,000001
2025-02-24 15:18:37.564921054,000000040,208930000000003,000003
2025-02-24 16:02:12.648561403,000000040,208930000000002,000003
2025-02-24 16:44:23.720577718,000000050,208930000000004,000002
2025-02-24 17:52:40.360656362,000000060,208930000000004,000001
2025-02-24 20:48:29.096634089,000000030,208930000000002,000004
2025-02-24 21:25:32.964414100,000000040,208930000000004,000003
2025-02-24 21:58:13.053494144,000000060,208930000000002,000001
2025-02-24 23:53:40.661104343,000000030,208930000000001,000004
2025-02-24 23:54:51.792839076,000000030,208930000000003,000004
2025-02-25 00:04:05.652839111,000000040,208930000000002,000003
2025-02-25 00:16:07.060438948,000000030,208930000000004,000004
2025-02-25 00:44:25.528534867,000000060,208930000000001,000001
2025-02-25 02:21:55.077420217,000000040,208930000000004,000003
2025-02-25 02:24:08.480698192,000000040,208930000000003,000003
2025-02-25 04:12:22.764859035,000000050,208930000000002,000002
2025-02-25 05:53:03.693176296,000000040,208930000000002,000003
2025-02-25 06:16:47.084945101,000000030,208930000000003,000004
2025-02-25 07:18:34.988542723,000000040,208930000000003,000003
2025-02-25 08:38:44.204074575,000000030,208930000000003,000004
2025-02-25 10:44:18.374180107,000000050,208930000000002,000002
2025-02-25 10:44:18.378482465,000000050,208930000000001,000002
2025-02-25 11:09:37.842181919,000000060,208930000000001,000001
2025-02-25 11:22:39.502598188,000000030,208930000000004,000004
2025-02-25 11:36:47.802485344,000000040,208930000000003,000003
2025-02-25 11:47:32.942340009,000000060,208930000000003,000001
2025-02-25 13:04:26.930396662,000000040,208930000000004,000003
2025-02-25 13:36:02.866953825,000000040,208930000000002,000003
2025-02-25 14:17:03.605135933,000000030,208930000000002,000004
2025-02-25 16:07:06.659394569,000000030,208930000000003,000004
2025-02-25 16:07:16.577673989,000000050,208930000000001,000002
2025-02-25 16:07:16.577792946,000000040,208930000000002,000003
2025-02-25 16:08:11.598225542,000000060,208930000000003,000001
2025-02-25 16:57:48.752819576,000000030,208930000000002,000004
2025-02-25 17:16:20.656433316,000000040,208930000000003,000003
2025-02-25 17:25:15.648068015,000000060,208930000000003,000001
2025-02-25 17:36:47.189300159,000000030,208930000000004,000004
2025-02-25 18:25:53.048149656,000000040,208930000000002,000003
2025-02-25 18:30:40.448593938,000000050,208930000000002,000002
2025-02-25 19:21:56.965294092,000000040,208930000000001,000003
2025-02-25 19:36:56.500623395,000000030,208930000000003,000004
2025-02-25 20:24:53.720880807,000000060,208930000000004,000001
2025-02-25 20:46:23.148740706,000000040,208930000000003,000003
2025-02-25 20:47:55.145163679,000000060,208930000000001,000001
2025-02-25 20:53:45.076655383,000000030,208930000000001,000004
2025-02-25 21:36:24.708284977,000000040,208930000000002,000003
2025-02-25 21:49:54.828265256,000000030,208930000000002,000004
2025-02-25 22:55:35.660801716,000000060,208930000000001,000001
2025-02-25 22:58:58.036275796,000000030,208930000000001,000004
2025-02-25 23:25:07.112955552,000000060,208930000000002,000001
2025-02-25 23:48:18.600336810,000000030,208930000000004,000004
2025-02-26 00:42:55.292358870,000000040,208930000000002,000003
2025-02-26 01:22:00.849244538,000000040,208930000000004,000003
2025-02-26 01:34:58.933015426,000000060,208930000000001,000001
2025-02-26 02:28:54.176528226,000000030,208930000000002,000004
2025-02-26 03:36:50.824698973,000000040,208930000000002,000003
2025-02-26 07:09:38.596329116,000000060,208930000000002,000001
2025-02-26 08:29:06.096477411,000000050,208930000000004,000002
2025-02-26 08:45:48.016839561,000000040,208930000000002,000003
2025-02-26 08:51:35.428244993,000000060,208930000000002,000001
2025-02-26 09:26:40.604562088,000000060,208930000000003,000001
2025-02-26 09:40:19.755465082,000000040,208930000000002,000003
2025-02-26 09:47:32.976393285,000000040,208930000000004,000003
2025-02-26 09:48:02.248385921,000000060,208930000000002,000001
2025-02-26 10:50:23.560180002,000000040,208930000000003,000003
2025-02-26 11:00:13.572655363,000000060,208930000000003,000001
2025-02-26 11:10:57.996728122,000000040,208930000000002,000003
2025-02-26 13:00:05.992580674,000000040,208930000000003,000003
2025-02-26 13:09:28.489257189,000000060,208930000000003,000001
2025-02-26 13:24:15.848387346,000000060,208930000000002,000001
2025-02-26 14:22:54.592441699,000000040,208930000000003,000003
2025-02-26 15:34:22.892437470,000000040,208930000000002,000003
2025-02-26 15:38:40.288567087,000000060,208930000000002,000001
2025-02-26 15:46:54.140528341,000000030,208930000000001,000004
2025-02-26 16:00:30.428705187,000000050,208930000000003,000002
2025-02-26 16:46:50.536761856,000000050,208930000000004,000002
2025-02-26 17:46:07.772605973,000000040,208930000000003,000003
2025-02-26 17:49:35.928520226,000000040,208930000000002,000003
2025-02-26 17:54:05.248343959,000000060,208930000000003,000001
2025-02-26 18:08:38.863914631,000000060,208930000000001,000001
2025-02-26 18:21:51.487877282,000000030,208930000000001,000004
2025-02-26 18:36:12.480188865,000000060,208930000000002,000001
2025-02-26 19:11:01.495991865,000000060,208930000000004,000001
2025-02-26 19:21:01.736523078,000000030,208930000000004,000004
2025-02-26 19:37:58.621062633,000000060,208930000000001,000001
2025-02-26 19:43:18.528475241,000000030,208930000000001,000004
2025-02-26 19:57:19.680361199,000000040,208930000000003,000003
2025-02-26 21:38:55.848034958,000000060,208930000000001,000001
2025-02-26 21:41:03.291981770,000000030,208930000000001,000004
2025-02-26 21:54:48.936554947,000000040,208930000000002,000003
2025-02-26 22:40:12.504296213,000000060,208930000000001,000001
2025-02-26 22:43:27.380334109,000000050,208930000000001,000002
2025-02-26 22:59:08.812715486,000000050,208930000000002,000002
2025-02-26 23:00:23.616476258,000000040,208930000000002,000003
2025-02-26 23:12:55.472481797,000000030,208930000000003,000004
2025-02-27 00:31:35.816258921,000000060,208930000000001,000001
2025-02-27 00:43:16.964197581,000000040,208930000000004,000003
2025-02-27 01:30:14.420415879,000000040,208930000000003,000003
2025-02-27 07:18:43.544145322,000000060,208930000000003,000001
2025-02-27 08:25:57.936408418,000000040,208930000000003,000003
2025-02-27 08:36:32.988497220,000000060,208930000000003,000001
2025-02-27 08:41:16.128304380,000000060,208930000000002,000001
2025-02-27 09:36:31.788577406,000000040,208930000000001,000003
2025-02-27 09:48:35.436963337,000000040,208930000000002,000003
2025-02-27 09:55:55.412228669,000000060,208930000000002,000001
2025-02-27 10:17:27.248553940,000000040,208930000000003,000003
2025-02-27 10:29:29.835895261,000000060,208930000000003,000001
2025-02-27 11:43:24.768604660,000000040,208930000000002,000003
2025-02-27 11:45:56.512801041,000000040,208930000000003,000003
2025-02-27 11:49:37.208101709,000000060,208930000000002,000001
2025-02-27 12:09:35.792502774,000000060,208930000000001,000001
2025-02-27 12:14:25.688903940,000000030,208930000000001,000004
2025-02-27 12:29:29.844705073,000000030,208930000000003,000004
2025-02-27 13:20:18.956966721,000000040,208930000000002,000003
2025-02-27 13:39:51.728335922,000000060,208930000000001,000001
2025-02-27 13:45:44.144360393,000000030,208930000000001,000004
2025-02-27 14:00:11.387988556,000000040,208930000000003,000003
2025-02-27 14:05:32.344444711,000000030,208930000000002,000004
2025-02-27 14:07:53.868422727,000000050,208930000000003,000002
2025-02-27 15:30:06.052957049,000000060,208930000000003,000001
2025-02-27 15:53:48.656439163,000000060,208930000000001,000001
2025-02-27 16:13:15.536532718,000000040,208930000000003,000003
2025-02-27 16:15:53.328537470,000000040,208930000000002,000003
2025-02-27 16:20:08.224263377,000000060,208930000000002,000001
2025-02-27 16:26:13.224710922,000000050,208930000000003,000002
2025-02-27 17:09:06.352357186,000000040,208930000000003,000003
2025-02-28 08:15:38.574535855,000000030,208930000000003,000004
2025-02-28 08:16:13.597949903,000000040,208930000000003,000003
2025-02-28 08:16:31.098229918,000000030,208930000000003,000004
2025-02-28 09:41:04.684918311,000000040,208930000000002,000003
2025-02-28 09:49:54.692286401,000000030,208930000000002,000004
2025-02-28 10:13:47.696114983,000000050,208930000000004,000002
2025-02-28 10:57:50.572753675,000000030,208930000000001,000004
2025-02-28 11:02:33.865092517,000000060,208930000000004,000001
2025-02-28 11:19:19.265098462,000000030,208930000000004,000004
2025-02-28 11:22:01.289188995,000000050,208930000000003,000002
2025-02-28 11:49:11.036790095,000000040,208930000000002,000003
2025-02-28 11:53:38.432484636,000000060,208930000000002,000001
2025-02-28 12:42:40.383989490,000000060,208930000000001,000001
2025-02-28 12:59:14.160572485,000000060,208930000000004,000001
2025-02-28 13:09:18.524825725,000000050,208930000000001,000002
2025-02-28 13:16:04.924926597,000000030,208930000000003,000004
2025-02-28 13:16:52.084207258,000000050,208930000000004,000002
2025-02-28 14:19:22.264287674,000000060,208930000000001,000001
2025-02-28 14:34:54.196523246,000000060,208930000000003,000001
2025-02-28 14:38:20.468572073,000000040,208930000000002,000003
2025-02-28 14:42:22.840434387,000000060,208930000000002,000001
2025-02-28 15:09:22.284223585,000000040,208930000000004,000003
2025-02-28 15:33:47.884236325,000000040,208930000000003,000003
2025-02-28 15:41:20.348886075,000000060,208930000000003,000001
2025-02-28 16:01:38.109999138,000000040,208930000000002,000003
2025-02-28 16:07:35.556075962,000000060,208930000000002,000001
2025-02-28 16:29:50.073366135,000000050,208930000000001,000002
2025-02-28 17:08:05.748889478,000000050,208930000000003,000002
2025-02-28 17:08:53.052100238,000000040,208930000000003,000003
2025-02-28 18:08:57.528852803,000000060,208930000000001,000001
2025-02-28 18:36:34.040978745,000000040,208930000000002,000003
2025-02-28 20:04:11.936583918,000000030,208930000000003,000004
2025-02-28 20:27:50.000381484,000000060,208930000000003,000001
2025-02-28 21:04:57.628371470,000000040,208930000000003,000003
2025-02-28 21:16:12.685524779,000000050,208930000000003,000002
2025-02-28 21:25:11.300402775,000000060,208930000000004,000001
2025-02-28 21:29:17.232616132,000000030,208930000000002,000004
2025-02-28 22:43:57.747903048,000000040,208930000000003,000003
2025-02-28 22:50:02.348544020,000000050,208930000000001,000002
2025-02-28 22:52:22.191808096,000000030,208930000000001,000004
2025-02-28 22:54:27.000317647,000000040,208930000000002,000003
2025-02-28 22:54:27.896394137,000000050,208930000000003,000002
2025-02-28 22:59:39.408196520,000000050,208930000000002,000002
2025-03-01 00:50:17.364820616,000000040,208930000000003,000003
2025-03-01 01:09:04.172623897,000000040,208930000000004,000003
2025-03-01 01:16:18.108294614,000000050,208930000000001,000002
2025-03-01 02:01:58.164602730,000000040,208930000000002,000003
2025-03-01 05:42:23.456512486,000000060,208930000000001,000001
2025-03-01 08:25:34.092019029,000000060,208930000000003,000001
2025-03-01 08:49:04.372483716,000000050,208930000000002,000002
2025-03-01 08:58:27.932056179,000000050,208930000000004,000002
2025-03-01 09:45:11.188036490,000000040,208930000000002,000003
2025-03-01 09:50:11.185115126,000000060,208930000000002,000001
2025-03-01 10:07:49.600013476,000000040,208930000000004,000003
2025-03-01 10:42:33.744201532,000000040,208930000000003,000003
2025-03-01 10:53:06.280878731,000000060,208930000000003,000001
2025-03-01 12:51:27.704799732,000000040,208930000000002,000003
2025-03-01 12:55:17.591939152,000000030,208930000000002,000004
2025-03-01 13:20:15.632707812,000000040,208930000000003,000003
2025-03-01 13:28:30.612354902,000000060,208930000000003,000001
2025-03-01 14:35:01.600526028,000000040,208930000000002,000003
2025-03-01 14:39:18.988564095,000000060,208930000000002,000001
2025-03-01 14:43:58.725145007,000000050,208930000000004,000002
2025-03-01 15:14:31.816257650,000000040,208930000000003,000003
2025-03-01 17:10:08.644486061,000000040,208930000000002,000003
2025-03-01 17:14:30.964560716,000000050,208930000000001,000002
2025-03-01 17:15:40.796481394,000000030,208930000000001,000004
2025-03-01 17:16:17.376569360,000000060,208930000000004,000001
2025-03-01 18:03:57.884207981,000000050,208930000000003,000002
2025-03-01 19:18:43.748365055,000000060,208930000000001,000001
2025-03-01 19:22:53.531863617,000000060,208930000000002,000001
2025-03-01 20:03:57.820565670,000000050,208930000000001,000002
2025-03-01 20:05:45.136825509,000000030,208930000000001,000004
2025-03-01 20:08:47.404763137,000000040,208930000000003,000003
2025-03-01 20:17:39.907786264,000000050,208930000000003,000002
2025-03-01 20:43:32.580729411,000000040,208930000000002,000003
2025-03-01 20:51:15.060127627,000000030,208930000000002,000004
2025-03-01 21:43:35.160697262,000000060,208930000000001,000001
2025-03-01 21:46:08.853024891,000000030,208930000000004,000004
2025-03-01 22:06:54.772933066,000000040,208930000000002,000003
2025-03-01 22:13:29.752390351,000000050,208930000000002,000002
2025-03-01 23:04:45.176533024,000000040,208930000000003,000003
2025-03-01 23:15:47.740330945,000000050,208930000000003,000002
2025-03-02 00:20:25.052620260,000000040,208930000000004,000003
2025-03-02 01:22:23.588347252,000000040,208930000000002,000003
2025-03-02 02:27:04.881064329,000000040,208930000000003,000003
2025-03-02 05:39:23.192189412,000000050,208930000000003,000002
2025-03-02 06:48:08.736624510,000000040,208930000000003,000003
2025-03-02 07:33:26.836254818,000000060,208930000000002,000001
2025-03-02 08:37:39.172560938,000000040,208930000000002,000003
2025-03-02 08:47:19.176431345,000000050,208930000000002,000002
2025-03-02 09:09:41.916980361,000000060,208930000000003,000001
2025-03-02 10:09:33.812346124,000000040,208930000000002,000003
2025-03-02 10:18:43.856715846,000000040,208930000000003,000003
2025-03-02 10:28:16.365047610,000000060,208930000000003,000001
2025-03-02 11:24:52.200437914,000000060,208930000000002,000001
2025-03-02 12:12:43.884774154,000000040,208930000000003,000003
2025-03-02 12:24:08.944428123,000000060,208930000000003,000001
2025-03-02 12:38:45.828400513,000000040,208930000000002,000003
2025-03-02 13:43:34.660256541,000000030,208930000000002,000004
2025-03-02 14:11:05.100955244,000000030,208930000000001,000004
2025-03-02 14:13:17.532153471,000000050,208930000000004,000002
2025-03-02 15:07:28.835792823,000000040,208930000000004,000003
2025-03-02 15:32:33.464537181,000000040,208930000000002,000003
2025-03-02 15:36:04.756700601,000000040,208930000000003,000003
2025-03-02 15:36:28.373700079,000000050,208930000000002,000002
2025-03-02 16:34:48.473189241,000000040,208930000000001,000003
2025-03-02 16:35:23.291813974,000000060,208930000000001,000001
2025-03-02 16:56:23.161520068,000000040,208930000000002,000003
2025-03-02 17:02:05.573084536,000000060,208930000000002,000001
2025-03-02 17:45:15.120488062,000000030,208930000000004,000004
2025-03-02 18:12:41.000208341,000000050,208930000000001,000002
2025-03-02 18:20:46.052635247,000000050,208930000000003,000002
2025-03-02 19:19:10.832283048,000000040,208930000000002,000003
2025-03-02 19:53:25.697329833,000000040,208930000000004,000003
2025-03-02 20:32:06.844411911,000000060,208930000000001,000001
2025-03-02 20:47:32.768412975,000000040,208930000000003,000003
2025-03-02 20:56:40.272823715,000000030,208930000000003,000004
2025-03-02 21:59:30.024604240,000000030,208930000000002,000004
2025-03-02 22:12:09.576292723,000000060,208930000000003,000001
2025-03-02 23:37:47.956632830,000000040,208930000000003,000003
2025-03-02 23:48:40.532051699,000000030,208930000000003,000004
2025-03-03 00:27:12.740298184,000000040,208930000000002,000003
2025-03-03 02:07:39.096111602,000000040,208930000000003,000003
2025-03-03 06:53:23.528368838,000000050,208930000000001,000002
2025-03-03 07:37:44.456036080,000000060,208930000000003,000001
2025-03-03 07:55:44.620783757,000000060,208930000000001,000001
2025-03-03 07:59:29.628669448,000000060,208930000000002,000001
2025-03-03 10:09:43.200282341,000000040,208930000000003,000003
2025-03-03 10:21:45.788651532,000000060,208930000000003,000001
2025-03-03 10:30:43.251336871,000000030,208930000000002,000004
2025-03-03 11:32:51.160002470,000000040,208930000000002,000003
2025-03-03 11:39:03.592158295,000000060,208930000000002,000001
2025-03-03 11:49:13.624311462,000000030,208930000000004,000004
2025-03-03 13:51:39.452476925,000000040,208930000000002,000003
2025-03-03 13:54:59.876532017,000000040,208930000000003,000003
2025-03-03 13:57:06.872071981,000000060,208930000000002,000001
2025-03-03 14:04:07.379903152,000000060,208930000000003,000001
2025-03-03 15:15:06.068178529,000000040,208930000000004,000003
2025-03-03 15:35:59.384220887,000000040,208930000000002,000003
2025-03-03 15:39:44.265250479,000000050,208930000000002,000002
2025-03-03 16:38:38.264344070,000000040,208930000000003,000003
2025-03-03 16:44:53.200629668,000000050,208930000000003,000002
2025-03-03 18:03:48.848303504,000000040,208930000000002,000003
2025-03-03 18:09:11.264369459,000000060,208930000000002,000001
2025-03-03 18:11:34.524821007,000000030,208930000000001,000004
2025-03-03 19:14:48.028479637,000000040,208930000000003,000003
2025-03-03 19:25:53.112806288,000000030,208930000000003,000004
2025-03-03 19:32:10.532258159,000000040,208930000000002,000003
2025-03-03 19:39:33.043997430,000000050,208930000000002,000002
2025-03-03 19:53:32.184367527,000000060,208930000000001,000001
2025-03-03 20:14:17.480242487,000000030,208930000000001,000004
2025-03-03 21:06:57.348553269,000000040,208930000000003,000003
2025-03-03 22:15:53.904101791,000000030,208930000000003,000004
2025-03-03 22:27:11.432434162,000000050,208930000000004,000002
2025-03-03 22:28:55.536538640,000000040,208930000000002,000003
2025-03-03 22:35:46.788750066,000000060,208930000000003,000001
2025-03-03 23:52:19.120972363,000000040,208930000000003,000003
2025-03-04 00:34:58.888269252,000000060,208930000000001,000001
2025-03-04 01:35:08.440693932,000000040,208930000000004,000003
2025-03-04 05:51:58.520717718,000000050,208930000000003,000002
2025-03-04 06:05:57.224410935,000000030,208930000000002,000004
2025-03-04 08:21:25.420611305,000000040,208930000000002,000003
2025-03-04 08:26:31.760125221,000000040,208930000000001,000003
2025-03-04 08:26:42.828236067,000000060,208930000000002,000001
2025-03-04 08:29:09.100423479,000000030,208930000000001,000004
2025-03-04 08:37:50.516622116,000000040,208930000000003,000003
2025-03-04 08:54:05.680268085,000000060,208930000000003,000001
2025-03-04 09:48:27.585747526,000000050,208930000000002,000002
2025-03-04 10:32:55.230500733,000000040,208930000000003,000003
2025-03-04 10:46:15.437967932,000000060,208930000000003,000001
2025-03-04 11:52:23.570453896,000000060,208930000000001,000001
2025-03-04 12:17:24.544079932,000000040,208930000000002,000003
2025-03-04 12:56:14.235735473,000000030,208930000000003,000004
2025-03-04 13:09:31.379480296,000000050,208930000000001,000002
2025-03-04 13:52:26.823843941,000000030,208930000000002,000004
2025-03-04 14:00:49.752080944,000000060,208930000000002,000001
2025-03-04 14:17:45.779917766,000000040,208930000000002,000003
2025-03-04 14:29:28.679852263,000000040,208930000000003,000003
2025-03-04 14:38:43.793260816,000000060,208930000000003,000001
